sqft_living,city_Seattle,sqft_lot,sqft_above,city_Bellevue,yr_built,house_age,city_Redmond,since_renovation,bathrooms,city_Kirkland,view,city_Issaquah,statezip_WA 98178,city_Auburn,city_Kent,city_Federal Way,statezip_WA 98040,sqft_basement,city_Renton,log_price
1760.0,1.0,8400.0,1460.0,0.0,1960.0,54.0,0.0,13.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,13.42984807715229
2530.0,0.0,7563.0,1440.0,0.0,1978.0,36.0,0.0,36.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.0,0.0,12.89921982609012
2490.0,0.0,9714.0,1400.0,0.0,1983.0,31.0,0.0,31.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.0,0.0,13.317930160948304
2732.0,0.0,9500.0,1870.0,0.0,1975.0,39.0,0.0,39.0,2.5,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,862.0,0.0,13.081541382884074
3230.0,1.0,3825.0,2480.0,0.0,2014.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,13.873307656690491
2930.0,0.0,14980.0,2930.0,1.0,2013.0,1.0,0.0,91.0,3.75,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.726679344257658
3510.0,0.0,9364.0,3510.0,0.0,2001.0,13.0,0.0,13.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.45166712454693
2580.0,0.0,3909.0,2580.0,0.0,2013.0,1.0,0.0,91.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.71003892502204
1060.0,1.0,1208.0,940.0,0.0,2005.0,9.0,0.0,9.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,13.122263372403996
2790.0,0.0,8853.0,2790.0,0.0,2013.0,1.0,0.0,91.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.186486812405569
2009.0,0.0,5000.0,2009.0,0.0,2014.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.622180913736818
2880.0,0.0,8364.0,2880.0,0.0,2006.0,8.0,0.0,8.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.17115354157376
710.0,1.0,1157.0,710.0,0.0,1943.0,71.0,0.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.899094818276968
2070.0,1.0,13241.0,1270.0,0.0,1910.0,104.0,0.0,104.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,13.653967622617456
1370.0,0.0,8336.0,1370.0,0.0,1964.0,50.0,0.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.82530414313995
1730.0,0.0,8400.0,1400.0,0.0,1980.0,34.0,1.0,34.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,13.165422866864775
1680.0,1.0,5000.0,980.0,0.0,1950.0,64.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,13.284482226880764
1350.0,0.0,10096.0,1350.0,0.0,1952.0,62.0,0.0,62.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.531411709159054
1510.0,0.0,9078.0,1510.0,0.0,1959.0,55.0,0.0,55.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.421184025147118
1860.0,0.0,6607.0,1860.0,0.0,1989.0,25.0,0.0,25.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.542544882151386
3440.0,0.0,4500.0,3280.0,0.0,2007.0,7.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,1.0,13.112313041550827
4250.0,1.0,4400.0,3020.0,0.0,1902.0,112.0,0.0,112.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230.0,0.0,13.407542319637992
860.0,0.0,3874.0,860.0,0.0,1931.0,83.0,0.0,83.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.578670150012721
1640.0,1.0,4080.0,840.0,0.0,1921.0,93.0,0.0,14.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,13.1749558275235
1295.0,1.0,1093.0,1105.0,0.0,2007.0,7.0,0.0,7.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,13.09607689527849
2210.0,1.0,6300.0,2210.0,0.0,1916.0,98.0,0.0,98.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.591116224748411
940.0,0.0,10368.0,940.0,0.0,1965.0,49.0,1.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777052192115912
1160.0,1.0,8906.0,1160.0,0.0,1962.0,52.0,0.0,11.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.478006361013815
1990.0,0.0,3984.0,1990.0,0.0,2004.0,10.0,0.0,11.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.236049141808145
1050.0,1.0,6300.0,1050.0,0.0,1942.0,72.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.301382825334498
1030.0,1.0,5750.0,1030.0,0.0,1928.0,86.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.38472764187182
1420.0,1.0,2581.0,1420.0,0.0,2004.0,10.0,0.0,11.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.983101310070822
2690.0,1.0,4000.0,2120.0,0.0,1909.0,105.0,0.0,25.0,3.75,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,0.0,13.592367006650065
700.0,0.0,4700.0,700.0,0.0,1953.0,61.0,0.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.206072645530174
2100.0,1.0,5107.0,1410.0,0.0,1999.0,15.0,0.0,15.0,3.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,690.0,0.0,12.594730635321957
1870.0,0.0,4060.0,1870.0,0.0,2005.0,9.0,0.0,9.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.560244459250788
1520.0,0.0,15090.0,1520.0,0.0,1968.0,46.0,0.0,46.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.577636201962656
1460.0,0.0,11407.0,1460.0,0.0,1954.0,60.0,0.0,9.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.850554654108839
2600.0,0.0,7465.0,2600.0,0.0,1988.0,26.0,0.0,14.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.255144488638146
3320.0,0.0,11901.0,2650.0,1.0,1977.0,37.0,0.0,37.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.0,0.0,13.656045783313248
2340.0,1.0,6000.0,2340.0,0.0,1922.0,92.0,0.0,92.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.897090544956697
890.0,1.0,7200.0,890.0,0.0,1951.0,63.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.823957341589573
1720.0,1.0,5899.0,1220.0,0.0,1986.0,28.0,0.0,28.0,1.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,13.149978544437301
1270.0,1.0,1318.0,1080.0,0.0,2004.0,10.0,0.0,11.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,12.863592648446968
2180.0,0.0,7203.0,2180.0,0.0,1989.0,25.0,0.0,25.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.047639831208393
2030.0,0.0,13500.0,1230.0,0.0,1963.0,51.0,0.0,6.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,1.0,12.721885810807203
2490.0,1.0,17833.0,1490.0,0.0,1979.0,35.0,0.0,0.0,2.75,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,13.514405465180353
1470.0,1.0,5350.0,980.0,0.0,1955.0,59.0,0.0,9.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,13.049792684569493
2500.0,1.0,7378.0,1390.0,0.0,1948.0,66.0,0.0,29.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110.0,0.0,13.458835614025542
1460.0,1.0,1592.0,1130.0,0.0,2006.0,8.0,0.0,8.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,12.765688433465597
620.0,1.0,8261.0,620.0,0.0,1939.0,75.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.904967552746252
1550.0,1.0,3680.0,1050.0,0.0,1927.0,87.0,0.0,3.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,13.180632285528304
1430.0,1.0,1002.0,1430.0,0.0,2002.0,12.0,0.0,12.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.762827201184564
1360.0,0.0,9760.0,1360.0,0.0,1984.0,30.0,0.0,30.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.388394202324129
2210.0,0.0,7557.0,2210.0,0.0,1989.0,25.0,0.0,25.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.706847933442663
2460.0,1.0,5100.0,1450.0,0.0,1909.0,105.0,0.0,26.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.0,0.0,13.507625778194974
2180.0,0.0,15693.0,1850.0,0.0,1979.0,35.0,0.0,35.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,13.208541073645382
1570.0,0.0,4875.0,1310.0,0.0,1977.0,37.0,0.0,37.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,12.278160721924428
1140.0,1.0,5500.0,1140.0,0.0,1908.0,106.0,0.0,106.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.073173133213556
2414.0,0.0,7693.0,2414.0,0.0,2006.0,8.0,0.0,8.0,2.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.584509081250419
1160.0,1.0,8813.0,1160.0,0.0,1952.0,62.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.666657052859417
3170.0,0.0,10688.0,3170.0,0.0,2001.0,13.0,0.0,13.0,2.5,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.028052697933088
4210.0,0.0,17258.0,4210.0,1.0,1995.0,19.0,0.0,19.0,3.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.126664986601197
2060.0,1.0,4437.0,1030.0,0.0,1929.0,85.0,0.0,85.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,0.0,13.038981768465277
1640.0,1.0,7201.0,1640.0,0.0,1948.0,66.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.911642346088676
720.0,1.0,6686.0,720.0,0.0,1942.0,72.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.71589776896258
1860.0,1.0,4736.0,1860.0,0.0,1901.0,113.0,0.0,113.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.96453929221076
2810.0,0.0,10986.0,2810.0,0.0,1997.0,17.0,0.0,17.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.517104522149518
2090.0,0.0,9702.0,1320.0,0.0,1965.0,49.0,0.0,49.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,0.0,13.049792684569493
3280.0,0.0,6181.0,3280.0,0.0,2001.0,13.0,0.0,13.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.604727796348284
2090.0,1.0,3610.0,1790.0,0.0,1927.0,87.0,0.0,87.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,13.336506546521239
2430.0,0.0,14607.0,1230.0,0.0,1949.0,65.0,0.0,44.0,1.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1200.0,0.0,13.544226631322129
2510.0,1.0,4125.0,1590.0,0.0,1925.0,89.0,0.0,89.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,920.0,0.0,13.688812904918317
3370.0,1.0,6675.0,1920.0,0.0,1948.0,66.0,0.0,66.0,2.75,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1450.0,0.0,13.608486388529947
1640.0,0.0,5280.0,1640.0,0.0,1910.0,104.0,0.0,104.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.363076394339839
2250.0,0.0,7294.0,2250.0,0.0,1994.0,20.0,0.0,20.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.640772878906674
1650.0,1.0,2262.0,1650.0,0.0,2010.0,4.0,0.0,4.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213117740672793
710.0,1.0,1131.0,710.0,0.0,1943.0,71.0,0.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.899094818276968
2550.0,0.0,8698.0,2550.0,0.0,2007.0,7.0,0.0,7.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1538620444637
982.0,1.0,846.0,806.0,0.0,2006.0,8.0,0.0,8.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,12.429216196844383
1630.0,0.0,2520.0,1630.0,0.0,2005.0,9.0,0.0,9.0,2.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.071070083016778
2550.0,0.0,4500.0,2550.0,0.0,2009.0,5.0,0.0,5.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.936033799212835
1240.0,1.0,2150.0,1240.0,0.0,2014.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.208541073645382
2456.0,0.0,7566.0,2456.0,0.0,2012.0,2.0,0.0,102.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.706696406811568
2180.0,0.0,7297.0,2180.0,0.0,1984.0,30.0,0.0,30.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.322442989119986
3140.0,0.0,9225.0,1770.0,0.0,1966.0,48.0,0.0,48.0,2.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1370.0,1.0,13.267329147654515
4030.0,0.0,10800.0,4030.0,0.0,2006.0,8.0,0.0,8.0,3.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.210925330218936
1970.0,0.0,7972.0,1370.0,0.0,1976.0,38.0,0.0,38.0,1.75,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,1.0,13.124361380067002
1940.0,0.0,7642.0,1940.0,0.0,1957.0,57.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.050330174504497
3064.0,1.0,4764.0,3064.0,0.0,1990.0,24.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.906264921232738
970.0,1.0,5665.0,970.0,0.0,1908.0,106.0,0.0,106.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.66032791780777
3010.0,0.0,6100.0,3010.0,0.0,2005.0,9.0,1.0,9.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.579155112677833
2460.0,1.0,6600.0,1370.0,0.0,1952.0,62.0,0.0,62.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.0,0.0,13.427639758257062
2080.0,0.0,11375.0,2080.0,0.0,2002.0,12.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.744026936684417
3960.0,0.0,7012.0,3960.0,0.0,2005.0,9.0,0.0,9.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.664687668229691
2490.0,0.0,8124.0,2490.0,0.0,2001.0,13.0,0.0,13.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.631340380934517
2060.0,1.0,6000.0,2060.0,0.0,1903.0,111.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.270783382522602
1330.0,0.0,15678.0,900.0,0.0,1984.0,30.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,12.911642346088676
820.0,0.0,10450.0,820.0,0.0,1965.0,49.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.061046873479915
1200.0,0.0,7680.0,1200.0,0.0,1968.0,46.0,0.0,17.0,1.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.254862809699606
1050.0,1.0,5664.0,910.0,0.0,1947.0,67.0,0.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,13.005829561148378
1910.0,1.0,1501.0,1530.0,0.0,2007.0,7.0,0.0,7.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,13.279367126213993
1800.0,0.0,6000.0,900.0,0.0,1950.0,64.0,0.0,64.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,12.850554654108839
2060.0,0.0,8640.0,2060.0,0.0,1966.0,48.0,0.0,48.0,2.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.698976741708323
1840.0,0.0,9697.0,1500.0,0.0,1985.0,29.0,0.0,29.0,1.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,340.0,0.0,12.367340793126296
1250.0,1.0,1103.0,1250.0,0.0,2005.0,9.0,0.0,9.0,2.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.081541382884074
1510.0,1.0,4032.0,1310.0,0.0,1935.0,79.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,13.262125319779487
2300.0,1.0,4600.0,1340.0,0.0,1904.0,110.0,0.0,110.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,0.0,12.765688433465597
1490.0,0.0,7560.0,1490.0,0.0,1966.0,48.0,0.0,51.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.464583340681674
2820.0,1.0,4608.0,1450.0,0.0,1967.0,47.0,0.0,3.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1370.0,0.0,13.303016877097587
1130.0,0.0,7840.0,1130.0,0.0,1970.0,44.0,0.0,44.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.254862809699606
3200.0,1.0,7500.0,1860.0,0.0,1948.0,66.0,0.0,29.0,2.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1340.0,0.0,13.984409094426088
1510.0,1.0,5000.0,1510.0,0.0,1909.0,105.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.208541073645382
1970.0,0.0,7500.0,1970.0,0.0,1988.0,26.0,0.0,14.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.61152108683278
1210.0,1.0,5750.0,1210.0,0.0,1910.0,104.0,0.0,104.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.994530005894443
2420.0,0.0,17859.0,1500.0,0.0,1979.0,35.0,0.0,35.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,920.0,0.0,13.58609739363647
2460.0,1.0,6846.0,1340.0,0.0,1911.0,103.0,0.0,30.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.0,0.0,13.005829561148378
1180.0,1.0,11862.0,1180.0,0.0,1948.0,66.0,0.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.89418215832278
1900.0,1.0,6400.0,1410.0,0.0,1942.0,72.0,0.0,72.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,13.467370516475379
1651.0,1.0,1779.0,1341.0,0.0,2008.0,6.0,0.0,6.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,12.802158113246987
2130.0,0.0,11843.0,2130.0,0.0,1972.0,42.0,0.0,42.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.652991628466498
1430.0,1.0,3000.0,1300.0,0.0,1929.0,85.0,0.0,85.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,13.337474757021274
1910.0,0.0,9244.0,1910.0,0.0,1963.0,51.0,0.0,51.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.71589776896258
2110.0,0.0,11250.0,2110.0,0.0,1961.0,53.0,0.0,13.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.518451323699896
1630.0,1.0,3780.0,890.0,0.0,1940.0,74.0,0.0,13.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0,0.0,13.012548511397123
2990.0,0.0,7420.0,2990.0,0.0,1996.0,18.0,0.0,18.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.11935886838403
2120.0,0.0,9736.0,2120.0,0.0,1988.0,26.0,0.0,14.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.182517300224076
2050.0,1.0,6420.0,1730.0,0.0,1956.0,58.0,0.0,13.0,2.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,13.415032991367148
1880.0,1.0,5000.0,1100.0,0.0,1997.0,17.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,0.0,12.644327576461329
2790.0,0.0,12523.0,1600.0,0.0,1977.0,37.0,0.0,37.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1190.0,0.0,13.635187003832993
3000.0,1.0,7500.0,3000.0,0.0,1937.0,77.0,0.0,20.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.339054954138039
2140.0,1.0,7245.0,2140.0,0.0,2003.0,11.0,0.0,11.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.112313041550827
1769.0,0.0,9300.0,1769.0,0.0,1955.0,59.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.112313041550827
1710.0,1.0,6556.0,1200.0,0.0,1926.0,88.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,0.0,12.994530005894443
420.0,1.0,6720.0,420.0,0.0,1922.0,92.0,0.0,6.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.542544882151386
2370.0,0.0,10858.0,2370.0,1.0,2003.0,11.0,0.0,11.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.849428776167734
1770.0,0.0,5855.0,1770.0,0.0,2003.0,11.0,0.0,11.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.421184025147118
2210.0,0.0,8465.0,1490.0,0.0,1990.0,24.0,0.0,5.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,720.0,0.0,12.591335046320818
1710.0,0.0,4140.0,1710.0,0.0,2004.0,10.0,0.0,11.0,2.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.237476184504834
2710.0,1.0,4750.0,1460.0,0.0,1919.0,95.0,0.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,0.0,13.394677972724988
2340.0,1.0,2970.0,2160.0,0.0,1925.0,89.0,0.0,89.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,13.399995114002609
1220.0,0.0,17172.0,1220.0,0.0,1947.0,67.0,0.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.821258284620408
1060.0,0.0,9525.0,1060.0,0.0,1966.0,48.0,1.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.765545566117686
910.0,0.0,9869.0,910.0,0.0,1957.0,57.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.314927050442256
1880.0,1.0,3880.0,1090.0,0.0,1944.0,70.0,0.0,70.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790.0,0.0,13.235692062711331
1870.0,1.0,5200.0,1200.0,0.0,1937.0,77.0,0.0,77.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.0,0.0,13.294634598344782
1480.0,1.0,5400.0,1480.0,0.0,1914.0,100.0,0.0,69.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.304684934198283
1880.0,0.0,7000.0,1880.0,0.0,1993.0,21.0,0.0,21.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.66032791780777
1890.0,1.0,6000.0,1110.0,0.0,1947.0,67.0,0.0,26.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,0.0,12.971540487669746
1560.0,0.0,7392.0,1030.0,0.0,1972.0,42.0,0.0,42.0,2.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,0.0,12.994530005894443
